name;birthday;customer;orderdate;product;units;unitprice
Adela;1970-12-17;Application Venture Vision Agency;2016-10-12 09:14:17.494484;Rubik’s Cube;10;17,04
Chiquita;1981-03-23;Virtual LLC;2016-09-29 09:14:17.494504;Harry Potter book;12;25,62
Jami;1989-03-13;Star LLC;2016-10-02 09:14:17.494523;Harry Potter book;18;20,6
Jamie;1979-10-14;General Hardware Source Organization;2016-10-10 09:14:17.494543;Harry Potter book;4;32,12
Elias;1985-10-20;People Universal Organization;2016-09-26 09:14:17.494563;Thriller record;35;9,85
Lillian;1983-08-24;Network Organization;2016-10-10 09:14:17.494584;iPhone;7;518,68
Sun;1974-04-15;Industries Universal Consulting Corporation;2016-10-05 09:14:17.494603;Corolla;24;23269,52
Faustino;1971-08-29;Future Solutions Hardware International;2016-09-28 09:14:17.494624;PlayStation;20;289,79
Denny;1980-05-19;Star Vision Incorporated;2016-10-07 09:14:17.494644;iPad;2;720,32
Hector;1961-04-08;People Graphics Venture Agency;2016-10-10 09:14:17.494664;iPhone;36;852,36
Otto;1964-12-01;Telecom Technology Limited;2016-10-03 09:14:17.494683;iPhone;13;439,08
Ilene;1971-08-27;Studio Organization;2016-10-15 09:14:17.494704;PlayStation;41;214,54
Roosevelt;1967-05-29;Solutions Max Organization;2016-10-11 09:14:17.494724;Star Wars;36;9,26
Fatima;1973-12-26;West Industries;2016-10-10 09:14:17.494744;Rubik’s Cube;14;18,3
Marina;1955-02-05;Power Incorporated;2016-10-03 09:14:17.494764;Rubik’s Cube;47;16,18
Renita;1980-08-14;Electronic Internet Group;2016-10-04 09:14:17.494785;Corolla;43;24577,95
Armando;1973-12-21;Innovation Limited;2016-09-28 09:14:17.494805;Harry Potter book;40;22,53
Dorcas;1987-01-06;Research Consulting Medicine Industries;2016-10-04 09:14:17.494825;iPhone;18;439,67
Venita;1982-10-08;Star LLC;2016-10-18 09:14:17.494844;Thriller record;26;11,46
Roosevelt;1967-05-29;Solutions Max Organization;2016-10-12 09:14:17.494864;Lipitor;40;11,77
Elias;1985-10-20;People Universal Organization;2016-10-14 09:14:17.494884;Star Wars;49;9,65
Emmitt;1975-09-24;People Interactive Industries;2016-10-15 09:14:17.494904;iPhone;2;594,28
Joesph;1972-03-20;Direct Organization;2016-10-13 09:14:17.494925;iPad;21;655,58
Matthew;1981-12-16;Universal Organization;2016-09-30 09:14:17.494946;Harry Potter book;33;7,74
Roxie;1978-05-01;East Software Inc;2016-09-27 09:14:17.494967;Corolla;22;23103,34
Jaime;1978-03-08;Net Group;2016-09-27 09:14:17.494987;iPad;46;361,19
Otto;1996-04-25;Graphics International;2016-09-30 09:14:17.495007;PlayStation;42;237,96
Sung;1994-03-27;Solutions Group;2016-10-02 09:14:17.495027;Thriller record;4;17,96
Fatima;1973-12-26;West Industries;2016-10-14 09:14:17.495047;Corolla;25;22254,85
Garth;1979-10-30;Hill Data Agency;2016-10-09 09:14:17.495067;iPad;5;893,09
Curt;1983-06-26;Research International;2016-10-15 09:14:17.495087;Rubik’s Cube;24;17,84
Marybeth;1980-09-14;Net Alpha Future Corporation;2016-10-13 09:14:17.495107;Thriller record;31;13,71
Kelley;1977-09-13;Power Industries;2016-10-02 09:14:17.495127;PlayStation;27;295,93
Brady;1981-06-28;Design Hill Direct International;2016-10-20 09:14:17.495150;Harry Potter book;35;16,7
Olen;1967-05-20;People Industries;2016-10-02 09:14:17.495170;Corolla;9;23732,46
Hanna;1979-08-18;Building Signal Limited;2016-10-12 09:14:17.495190;Lipitor;34;10,89
Hans;1961-04-30;Adventure Bell Speed Group;2016-10-08 09:14:17.495210;Thriller record;10;13,25
Rashad;1982-10-11;West Construction Network Corporation;2016-10-12 09:14:17.495230;Lipitor;30;11,06
Elias;1985-10-20;People Universal Organization;2016-10-18 09:14:17.495250;Thriller record;5;16,49
Andrea;1964-10-25;North Telecom Co;2016-09-30 09:14:17.495270;Lipitor;16;10,97
Chantal;1978-07-21;Star Architecture Vision Agency;2016-10-16 09:14:17.495291;Harry Potter book;46;11,38
Kendrick;1976-11-21;Construction Innovation LLC;2016-09-30 09:14:17.495311;Rubik’s Cube;15;17,12
Dorothea;1952-10-29;Research Federated Organization;2016-10-14 09:14:17.495330;Thriller record;29;19,88
Carlo;1993-07-27;Source Pacific Corporation;2016-10-17 09:14:17.495350;Harry Potter book;43;33,9
Merlin;1984-07-30;Software Graphics Technology Inc;2016-10-01 09:14:17.495370;Star Wars;22;8,01
Alejandro;1983-09-10;Net Agency;2016-10-17 09:14:17.495390;banana;15;10,0
Danilo;1956-04-05;Vision Venture Organization;2016-10-12 09:14:17.495410;PlayStation;17;285,38
Sun;1974-04-15;Industries Universal Consulting Corporation;2016-10-18 09:14:17.495430;Star Wars;26;8,81
Chester;1984-05-31;Federated Research Net Group;2016-10-11 09:14:17.495450;Star Wars;14;8,25
Jaime;1978-03-08;Net Group;2016-10-16 09:14:17.495470;iPad;40;1083,57
Danelle;1964-12-06;South Virtual Signal Co;2016-10-02 09:14:17.495490;iPad;1;452,52
Darren;1971-02-14;Atlantic Organization;2016-10-09 09:14:17.495511;Thriller record;11;10,97
Virgilio;1987-06-28;West Direct Inc;2016-10-16 09:14:17.495578;Harry Potter book;3;11,07
Zane;1981-10-27;South Inc;2016-10-13 09:14:17.495601;Rubik’s Cube;23;16,66
Dominick;1979-07-26;Solutions Co;2016-10-14 09:14:17.495621;Thriller record;21;9,01
Teressa;1980-05-18;Construction Direct Co;2016-09-29 09:14:17.495641;Harry Potter book;30;30,98
Marina;1955-02-05;Power Incorporated;2016-10-19 09:14:17.495661;banana;11;10,0
Johnny;1970-11-05;Provider Alpha Vision Limited;2016-10-09 09:14:17.495682;PlayStation;39;228,18
Vince;1981-03-23;Direct Organization;2016-10-19 09:14:17.495735;Corolla;12;20378,14
Nellie;1986-07-19;Atlantic Star Corporation;2016-10-02 09:14:17.495758;Star Wars;31;8,97
Christie;1983-02-23;Pacific Direct Star Limited;2016-10-07 09:14:17.495783;Harry Potter book;41;32,89
Teressa;1980-05-18;Construction Direct Co;2016-10-11 09:14:17.495804;Rubik’s Cube;20;18,76
Darrick;1954-01-22;People Corporation;2016-10-18 09:14:17.495824;iPad;42;435,0
Patrick;1991-04-13;Alpha Vision Venture Co;2016-10-13 09:14:17.495844;Harry Potter book;23;20,04
Ebony;1987-03-14;Design Studio Group;2016-09-29 09:14:17.495864;Harry Potter book;43;11,06
Chelsey;1979-03-06;Direct Agency;2016-10-05 09:14:17.495884;Lipitor;14;11,01
Van;1966-03-26;Architecture Systems Analysis Co;2016-10-16 09:14:17.495904;Star Wars;7;10,47
Sabina;1986-10-08;Resource LLC;2016-10-03 09:14:17.495924;Lipitor;15;10,35
Rosendo;1985-01-20;Studio Interactive Agency;2016-09-30 09:14:17.495944;Corolla;23;21259,43
Rosendo;1985-01-20;Studio Interactive Agency;2016-10-17 09:14:17.495964;Lipitor;9;11,74
Rod;1958-09-09;Speed Limited;2016-10-17 09:14:17.495984;iPad;22;413,55
Roxie;1978-05-01;East Software Inc;2016-10-20 09:14:17.496003;iPad;24;745,71
Chiquita;1981-03-23;Virtual LLC;2016-10-17 09:14:17.496023;iPhone;11;557,81
Mohamed;1978-05-22;Design Star Industries;2016-10-12 09:14:17.496043;Thriller record;44;18,73
Tillie;1983-04-17;Net Software Pacific Co;2016-10-09 09:14:17.496064;Thriller record;42;18,69
Richie;1979-12-19;Design Virtual LLC;2016-10-01 09:14:17.496084;Lipitor;42;11,07
Reyna;1967-07-14;Software Data Network Agency;2016-10-12 09:14:17.496103;Harry Potter book;27;31,93
Margret;1979-01-19;Star Resource Corporation;2016-09-30 09:14:17.496123;iPhone;15;896,31
Racheal;1980-10-21;Technology Incorporated;2016-10-20 09:14:17.496143;Thriller record;12;18,03
Dorene;1995-03-17;Bell Resource Venture LLC;2016-09-27 09:14:17.496163;banana;45;10,0
Dominick;1979-07-26;Solutions Co;2016-10-15 09:14:17.496183;iPhone;25;881,9
Herbert;1984-12-04;Internet Incorporated;2016-10-17 09:14:17.496203;PlayStation;4;227,93
Jody;1970-01-22;Alpha Corporation;2016-10-09 09:14:17.496223;PlayStation;42;272,38
Latosha;1970-10-11;Signal People Telecom Inc;2016-10-03 09:14:17.496245;Star Wars;47;10,64
Reuben;1983-08-05;Architecture Net Co;2016-10-14 09:14:17.496267;PlayStation;50;237,56
Rodney;1981-09-18;Star LLC;2016-10-13 09:14:17.496287;Harry Potter book;20;6,59
Latosha;1970-10-11;Signal People Telecom Inc;2016-09-30 09:14:17.496307;Corolla;28;21249,65
Drew;1968-03-13;Architecture Industries;2016-10-01 09:14:17.496326;iPad;9;833,89
Venita;1982-10-08;Star LLC;2016-10-11 09:14:17.496346;Lipitor;39;11,72
Louella;1984-01-27;Star Inc;2016-10-08 09:14:17.496365;banana;31;10,0
Chester;1984-05-31;Federated Research Net Group;2016-10-20 09:14:17.496385;iPhone;41;831,55
Judy;1975-10-28;Electronics Innovation Consulting Inc;2016-10-12 09:14:17.496405;Thriller record;13;15,39
Rose;1972-09-24;Vision Building Hill Group;2016-09-30 09:14:17.496425;iPad;16;869,65
Duncan;1958-07-04;Research Net Co;2016-09-28 09:14:17.496445;Harry Potter book;21;16,52
Romeo;1995-03-07;Vision Co;2016-09-28 09:14:17.496465;Lipitor;18;10,92
Anita;1994-12-21;Design Inc;2016-10-13 09:14:17.496487;Corolla;17;20520,88
Joesph;1972-03-20;Direct Organization;2016-10-12 09:14:17.496507;Thriller record;31;17,7
Kenneth;1975-12-23;Building Limited;2016-10-11 09:14:17.496527;iPhone;28;604,2
Lavern;1983-02-10;North Virtual Star Limited;2016-10-11 09:14:17.496547;Thriller record;11;18,04
Denver;1977-05-05;Interactive Incorporated;2016-10-08 09:14:17.496568;banana;25;10,0
Marina;1955-02-05;Power Incorporated;2016-09-27 09:14:17.496588;iPhone;40;473,67
Jamie;1979-10-14;General Hardware Source Organization;2016-10-05 09:14:17.496607;Lipitor;37;11,95
Teressa;1985-08-08;Consulting Telecom Net Incorporated;2016-10-13 09:14:17.496627;PlayStation;45;223,54
Tameka;1986-02-17;Medicine Contract Hardware Organization;2016-10-07 09:14:17.496647;iPad;10;468,88
Colette;1981-08-05;Technology Industries;2016-09-26 09:14:17.496668;Corolla;11;20027,75
Veronica;1987-04-03;South Data Inc;2016-10-10 09:14:17.496688;Lipitor;40;10,93
Herbert;1984-12-04;Internet Incorporated;2016-10-12 09:14:17.496708;iPhone;21;580,97
Tanner;1990-04-27;Direct Co;2016-10-03 09:14:17.496728;iPad;41;396,76
Hanna;1979-08-18;Building Signal Limited;2016-09-29 09:14:17.496747;iPhone;41;537,95
Junior;1979-08-19;Source Internet Inc;2016-10-15 09:14:17.496768;iPad;3;855,09
Dorcas;1987-01-06;Research Consulting Medicine Industries;2016-10-10 09:14:17.496787;Harry Potter book;22;11,03
Eulalia;1967-02-22;Contract Digital Industries;2016-10-08 09:14:17.496807;Corolla;37;21401,81
Mike;1969-05-10;Pacific Software Inc;2016-10-12 09:14:17.496827;Rubik’s Cube;12;15,38
Ruben;1966-06-26;Data West Limited;2016-10-19 09:14:17.496848;Rubik’s Cube;4;16,6
Mariano;1984-02-22;Internet Application Industries;2016-10-13 09:14:17.496868;Lipitor;50;11,99
Dee;1981-03-04;Technology Inc;2016-10-04 09:14:17.496888;banana;11;10,0
Chelsey;1979-03-06;Direct Agency;2016-09-27 09:14:17.496908;Corolla;18;23587,82
Marybeth;1980-09-14;Net Alpha Future Corporation;2016-10-15 09:14:17.496928;Corolla;44;20023,23
Reba;1967-07-12;Direct Limited;2016-10-19 09:14:17.496948;banana;49;10,0
Reta;1968-11-17;Interactive Power Inc;2016-09-30 09:14:17.496968;iPhone;28;537,81
Mohamed;1978-05-22;Design Star Industries;2016-10-06 09:14:17.496988;iPhone;23;538,03
Racheal;1980-10-21;Technology Incorporated;2016-10-10 09:14:17.497008;Rubik’s Cube;39;17,2
Sabina;1986-10-08;Resource LLC;2016-10-16 09:14:17.497030;PlayStation;4;225,53
Inez;1967-10-08;Universal Adventure Incorporated;2016-10-15 09:14:17.497053;Thriller record;13;9,6
Susan;1979-07-14;Hardware Solutions Agency;2016-10-06 09:14:17.497073;Thriller record;41;14,78
Herbert;1984-12-04;Internet Incorporated;2016-10-09 09:14:17.497094;iPhone;26;795,5
Matthew;1981-12-16;Universal Organization;2016-10-18 09:14:17.497114;Rubik’s Cube;44;17,83
Joshua;1974-06-06;People Star Group;2016-10-11 09:14:17.497133;Thriller record;29;12,03
Emmitt;1975-09-24;People Interactive Industries;2016-10-17 09:14:17.497153;PlayStation;48;276,49
Roosevelt;1967-05-29;Solutions Max Organization;2016-10-14 09:14:17.497173;iPhone;36;443,35
Denny;1980-05-19;Star Vision Incorporated;2016-10-20 09:14:17.497194;Rubik’s Cube;30;16,04
Jaime;1978-03-08;Net Group;2016-09-28 09:14:17.497214;Lipitor;4;11,61
Reuben;1983-08-05;Architecture Net Co;2016-10-17 09:14:17.497235;Corolla;18;20575,89
Kaitlyn;1986-07-31;Telecom Inc;2016-10-11 09:14:17.497257;PlayStation;42;243,09
Fausto;1980-11-30;Frontier Max Analysis LLC;2016-10-09 09:14:17.497277;Star Wars;28;11,29
Cathie;1973-02-26;Adventure South North Limited;2016-09-28 09:14:17.497297;iPad;16;859,7
Sun;1974-04-15;Industries Universal Consulting Corporation;2016-09-26 09:14:17.497318;Corolla;36;22841,56
Jody;1970-01-22;Alpha Corporation;2016-10-09 09:14:17.497338;Lipitor;38;10,67
Edwardo;1987-03-12;Solutions Co;2016-10-11 09:14:17.497357;Rubik’s Cube;17;16,75
Luther;1980-08-03;Bell East Alpha Limited;2016-10-15 09:14:17.497377;Star Wars;38;10,72
Venita;1982-10-08;Star LLC;2016-10-03 09:14:17.497397;Thriller record;20;16,47
Geraldo;1985-11-07;Solutions Group;2016-10-06 09:14:17.497417;iPad;20;955,08
Laverne;1983-11-04;Advanced LLC;2016-10-13 09:14:17.497437;Corolla;23;22992,93
Edmund;1985-01-13;Studio Inc;2016-10-06 09:14:17.497457;iPad;11;400,94
Max;1984-04-10;Network Bell Net Limited;2016-10-18 09:14:17.497476;Thriller record;17;15,89
Sandy;1979-04-24;Research Co;2016-09-27 09:14:17.497496;Harry Potter book;9;31,4
Brady;1981-06-28;Design Hill Direct International;2016-10-02 09:14:17.497516;Lipitor;6;11,73
Danilo;1956-04-05;Vision Venture Organization;2016-09-27 09:14:17.497536;Rubik’s Cube;19;17,54
Ilene;1971-08-27;Studio Organization;2016-10-16 09:14:17.497555;iPhone;21;732,13
Chad;1993-07-19;Direct Group;2016-09-26 09:14:17.497575;Rubik’s Cube;39;18,0
Paige;1965-04-08;Hardware Medicine Corporation;2016-10-03 09:14:17.497595;PlayStation;42;209,98
Tobias;1979-07-04;Adventure Industries;2016-10-17 09:14:17.497615;iPhone;13;674,33
Manuela;1958-01-25;Resource International;2016-10-03 09:14:17.497635;Thriller record;47;11,61
Merlin;1984-07-30;Software Graphics Technology Inc;2016-09-28 09:14:17.497654;Harry Potter book;43;7,43
Debrah;1985-01-02;Software Building Speed Organization;2016-10-02 09:14:17.497674;Star Wars;6;11,06
Rosendo;1985-01-20;Studio Interactive Agency;2016-10-02 09:14:17.497694;banana;20;10,0
Chloe;1968-09-15;Vision Innovation Resource Incorporated;2016-10-09 09:14:17.497714;Rubik’s Cube;42;17,19
Richie;1979-12-19;Design Virtual LLC;2016-10-09 09:14:17.497733;Harry Potter book;35;31,46
Lonnie;1986-02-15;Studio South LLC;2016-10-05 09:14:17.497753;banana;42;10,0
Deann;1987-02-05;Pacific Solutions Galaxy Limited;2016-09-27 09:14:17.497773;iPhone;37;809,2
Gregoria;1987-09-13;Star Digital Resource Co;2016-10-19 09:14:17.497793;banana;19;10,0
Rashad;1982-10-11;West Construction Network Corporation;2016-10-15 09:14:17.497813;Lipitor;32;11,4
Rod;1958-09-09;Speed Limited;2016-10-08 09:14:17.497833;banana;40;10,0
Paige;1965-04-08;Hardware Medicine Corporation;2016-10-16 09:14:17.497852;banana;31;10,0
Dwight;1979-12-15;Hardware Vision Telecom Group;2016-10-14 09:14:17.497872;Star Wars;49;10,49
Kennith;1988-01-08;Provider Electronic Corporation;2016-10-08 09:14:17.497892;Harry Potter book;5;25,53
Lonnie;1986-02-15;Studio South LLC;2016-10-15 09:14:17.497912;Lipitor;37;11,02
Taryn;1979-08-16;Studio Interactive Hill Incorporated;2016-10-08 09:14:17.497934;Lipitor;34;10,21
Magdalene;1983-11-28;Universal Agency;2016-10-11 09:14:17.497954;Thriller record;2;13,69
Mike;1969-05-10;Pacific Software Inc;2016-10-06 09:14:17.497974;Thriller record;38;13,49
Drew;1968-03-13;Architecture Industries;2016-10-06 09:14:17.497994;Corolla;46;24638,47
Dorene;1995-03-17;Bell Resource Venture LLC;2016-09-29 09:14:17.498014;banana;28;10,0
Danny;1982-11-10;Atlantic Star Organization;2016-10-18 09:14:17.498034;iPad;2;537,85
Williams;1987-08-12;Software Corporation;2016-09-28 09:14:17.498054;Corolla;28;24374,76
Winifred;1982-11-04;Solutions Interactive Star LLC;2016-09-30 09:14:17.498074;iPad;44;665,52
Brandie;1998-12-31;Technology Internet Incorporated;2016-10-02 09:14:17.498094;Thriller record;13;15,56
Marta;1976-02-19;Industries Net Signal Organization;2016-10-08 09:14:17.498114;Star Wars;49;11,13
Tanner;1990-04-27;Direct Co;2016-10-11 09:14:17.498135;PlayStation;28;297,74
Chelsey;1979-03-06;Direct Agency;2016-10-08 09:14:17.498154;Star Wars;18;9,54
Rod;1958-09-09;Speed Limited;2016-10-04 09:14:17.498174;Harry Potter book;35;19,87
Chester;1984-05-31;Federated Research Net Group;2016-09-29 09:14:17.498193;Rubik’s Cube;49;17,15
Shelby;1969-11-10;Solutions General Group;2016-10-04 09:14:17.498213;iPhone;20;830,65
Debrah;1985-01-02;Software Building Speed Organization;2016-10-10 09:14:17.498232;Star Wars;43;11,96
Vickey;1974-11-29;Data Medicine Group;2016-10-01 09:14:17.498254;PlayStation;7;229,29
Sandy;1975-05-18;Universal Star Incorporated;2016-10-09 09:14:17.498274;Rubik’s Cube;4;15,05
Mabel;1969-07-20;Advanced Group;2016-10-09 09:14:17.498294;iPhone;12;819,56
Magdalene;1983-11-28;Universal Agency;2016-10-18 09:14:17.498316;iPhone;4;718,12
Jere;1978-10-09;Building Agency;2016-10-08 09:14:17.498336;Star Wars;18;11,95
Tanner;1990-04-27;Direct Co;2016-10-05 09:14:17.498356;Thriller record;3;15,26
Vickey;1979-08-22;Design Group;2016-09-27 09:14:17.498376;iPad;6;1007,18
Melva;1969-08-20;Interactive Bell Solutions Agency;2016-10-05 09:14:17.498396;PlayStation;16;269,16
Serena;1979-05-07;Hardware Star Agency;2016-10-06 09:14:17.498416;Star Wars;45;10,46
Otto;1996-04-25;Graphics International;2016-09-30 09:14:17.498436;Lipitor;1;11,64
Delmer;1996-10-05;Data Advanced Agency;2016-10-03 09:14:17.498455;Star Wars;6;9,87
Kenneth;1975-12-23;Building Limited;2016-09-27 09:14:17.498475;banana;30;10,0
Emmitt;1975-09-24;People Interactive Industries;2016-10-20 09:14:17.498494;Rubik’s Cube;48;15,0
Rory;1996-07-04;Bell Innovation International;2016-10-05 09:14:17.498515;Corolla;29;21064,33
Chester;1984-05-31;Federated Research Net Group;2016-10-13 09:14:17.498534;Harry Potter book;36;19,38
Chloe;1968-09-15;Vision Innovation Resource Incorporated;2016-10-19 09:14:17.498554;Rubik’s Cube;31;15,12
Meaghan;1980-01-20;Contract Medicine LLC;2016-09-28 09:14:17.498573;Star Wars;36;11,76
Derrick;1985-05-04;Construction Analysis Limited;2016-10-04 09:14:17.498593;Lipitor;3;10,38
Lonnie;1986-02-15;Studio South LLC;2016-10-19 09:14:17.498613;banana;26;10,0
Louella;1984-01-27;Star Inc;2016-10-10 09:14:17.498633;PlayStation;8;228,13
Dee;1981-03-04;Technology Inc;2016-10-01 09:14:17.498652;Rubik’s Cube;48;15,86
Bonita;1980-06-08;Net International;2016-10-10 09:14:17.498671;iPhone;19;711,02
Alfred;1967-08-14;Architecture People Technology Inc;2016-10-15 09:14:17.498691;Rubik’s Cube;33;16,59
Jude;1953-06-20;Atlantic Building International;2016-09-26 09:14:17.498710;PlayStation;6;217,94
Lillian;1983-08-24;Network Organization;2016-10-10 09:14:17.498730;Lipitor;22;10,66
Mellissa;1982-08-03;Network LLC;2016-10-08 09:14:17.498750;banana;45;10,0
Liz;1967-09-02;Software Agency;2016-10-15 09:14:17.498770;Thriller record;2;10,69
Venita;1982-10-08;Star LLC;2016-10-04 09:14:17.498789;Star Wars;29;8,8
Tillie;1983-04-17;Net Software Pacific Co;2016-09-26 09:14:17.498809;Lipitor;45;11,81
Tosha;1973-03-08;Solutions Corporation;2016-10-02 09:14:17.498830;Corolla;2;23733,19
Emmitt;1975-09-24;People Interactive Industries;2016-10-11 09:14:17.498849;Lipitor;40;11,51
Willa;1957-04-19;Innovation Systems Co;2016-10-19 09:14:17.498869;banana;9;10,0
Dee;1979-01-05;Digital Resource Inc;2016-10-20 09:14:17.498889;PlayStation;19;238,44
Mariano;1984-02-22;Internet Application Industries;2016-10-06 09:14:17.498909;iPhone;29;538,24
Dorcas;1987-01-06;Research Consulting Medicine Industries;2016-10-17 09:14:17.498929;Lipitor;43;11,55
Richie;1979-12-19;Design Virtual LLC;2016-09-27 09:14:17.498948;Rubik’s Cube;35;16,49
Lavern;1983-02-10;North Virtual Star Limited;2016-10-07 09:14:17.498968;Thriller record;12;16,97
Marcelino;1956-04-10;Internet Consulting Digital Co;2016-10-09 09:14:17.498987;PlayStation;19;264,71
Marta;1976-02-19;Industries Net Signal Organization;2016-10-06 09:14:17.499007;Thriller record;32;13,81
Racheal;1983-12-30;Construction Building Industries;2016-10-07 09:14:17.499027;iPhone;18;490,02
